Lot_ID,Wafer_ID,Etching_Temperature_C,Doping_Time_s,Chemical_Concentration_ppm,Pressure_Pa,Yield_Percentage,Defect_Count,Failure_Rate,Machine_Age_days,Task_Status,Operating_Hours,Vibration_magnitude
1857,92,243.74670536429204,589.7126979159694,62.490928226283216,37.65658745877738,83.7931027608354,3,0,437,In Progress,2720.3602611620977,2.6494324858066314
1553,231,229.73185750368242,315.55644390917485,69.15229944205393,107.0718557582839,80.89222974055433,11,0,974,Completed,2629.2739469474764,1.7286557101527178
1891,78,177.37606393836555,133.61161747729892,105.84646424364729,16.178514797921437,87.47648981896045,13,0,576,In Progress,4053.669791606431,3.7825533978987402
1460,85,287.5202857841467,330.44498481385835,100.07480192678986,74.85350861533045,80.49911477499008,9,0,503,In Progress,2208.8157985847583,4.390280706791794
1690,30,348.5806981798529,123.21682769552396,76.639715397669,10.202225228144986,91.25089926044,4,0,445,In Progress,4429.80035511079,2.078647308595755
1574,213,229.1293642393425,247.12520404423057,90.83432435051586,87.61516401050635,81.44784906680354,1,0,453,In Progress,2109.463349460808,3.5789201360761127
1863,49,274.9117271834789,393.43989589837946,53.498127805665305,74.69143348242726,88.7510728457376,9,0,819,Completed,3926.191212159063,2.2929000414552374
1742,265,342.5951884728971,254.81144646307814,53.70381079943741,138.16756493529414,99.60285674750455,11,0,146,Completed,1223.4402064940339,4.76889071608627
1240,145,316.30699448937503,442.6976229547693,59.492700282487164,110.83806638981815,80.19763041237876,10,0,938,Completed,3803.909447618236,0.5096750932121099
1563,69,242.71044466053715,510.99316384286055,107.67924532005605,27.640864063051776,87.33709135312597,2,1,517,Completed,2050.5216360743398,3.957789620731509
1095,58,297.4978968919839,310.21958963976846,136.37164146131536,59.635594365272624,93.46525711921801,4,0,370,Delayed,3908.058010359659,0.6943036155390481
1899,185,175.6270080501048,550.0689756465017,76.02232892595751,140.42116775503365,83.17833809239812,7,0,451,Delayed,4307.417081221036,3.7621453721919487
1733,62,252.42077109275985,139.91946567520012,53.39398297234202,111.54678061837257,91.21467283140237,2,0,649,In Progress,1681.8192706483899,4.7748219081186605
1484,296,205.8120554359873,520.0565821002249,120.86271020523125,93.19851609808046,85.16380717231246,11,0,631,Completed,1668.110570144181,4.483329926461638
1406,166,182.2327375792322,514.2865727196495,135.53522390050665,88.27002271016624,84.45537383168451,13,0,170,Completed,3980.2238840863124,1.0347432740417828
1230,171,235.256181250907,260.99694816338246,63.817278526310176,65.73378529654283,97.89967101491904,2,0,566,In Progress,1679.6433819163296,0.8270127592261212
1748,63,176.2029108867229,249.3575935623075,88.57476959404002,91.92820477365686,84.0656095796032,5,0,380,In Progress,1078.2216639421752,4.635803113226533
1654,147,289.7970216348971,252.54749057675633,65.87368405902048,118.03301808146266,87.53103421530605,7,0,630,In Progress,1246.555216890263,1.7351907747511077
1170,161,241.2480088106671,505.69685617220546,60.63574306093652,27.85527468989145,83.39195009749115,0,0,245,Completed,1104.3656896183327,1.2920412277512212
1540,141,256.22892651293273,515.8267438050975,114.81685384743744,145.77628955073746,85.67775479507435,6,0,743,Completed,4629.806712630918,1.549812135714924
1035,97,179.2751877336314,264.8612294138338,146.75364761781313,43.51108167245643,85.86213360244753,12,0,648,Completed,4460.487491369431,2.9112050441063704
1524,221,177.95433221869888,396.2951737222309,117.81656256207623,72.68397540123249,86.53546047514133,6,0,832,Delayed,3221.622265280954,0.8059890749720575
1159,43,266.6830870520248,169.46661472022726,148.48146628076182,13.180187450689477,92.8213387365345,2,0,690,In Progress,3049.3266222430307,0.6188194311946107
1838,292,347.0019495658893,334.38936914051106,93.43952760702913,87.04842921418795,94.8518548622307,2,1,446,Completed,1975.5100703171888,3.138713204403308
1698,108,169.25011664754513,599.3964254277691,139.786978882736,63.46135861662733,90.21339439062477,8,0,695,In Progress,2997.424303700812,2.464674069848264
1242,266,207.14628571315626,179.41957385312344,70.50842246663046,44.96582211821977,92.20951961841769,14,0,720,Delayed,4725.030077588481,4.5463764423058555
1085,95,323.8918233075775,573.7813199800295,61.79043670107931,147.9733955295298,96.26537493966643,9,0,232,In Progress,3280.8338287100305,3.0136535680635728
1795,262,164.4544024510474,512.1273609825039,120.25200509124363,69.93975997411843,99.99121322680838,11,0,987,Completed,1227.3063213807723,3.1172440668467316
1577,71,325.17714427339024,586.107325473135,87.14083308626358,68.0014909031456,89.13011972687445,10,0,382,In Progress,1148.018643055058,4.635375604126091
1681,219,254.85719667495022,189.7893803052665,81.76876027471016,74.83445702733667,98.72868991185291,14,0,880,Completed,4485.533323586167,0.9265181731237317
1556,21,231.65335478528516,206.75924522168214,117.1280577997658,26.261529069262583,89.80740186057014,13,0,139,Delayed,1867.888214976177,2.5625551885265225
1573,92,211.93611287029117,108.43359086742934,83.3484041769488,65.03345537409231,95.63999504983029,0,0,557,Delayed,1019.1124184648666,2.3112579296130837
1952,127,209.42343162556838,462.35090645780275,107.25581722485214,57.09659627477859,91.46446090296614,0,0,360,Completed,3975.0612463358434,4.014955020183745
1645,80,211.16051648989577,422.0473467180928,79.94551062613044,75.1174242267576,97.68078450474331,1,0,870,Delayed,4277.155140817296,2.390083168345072
1795,238,326.9606161920392,189.03271916236605,128.37575882112515,129.9269633577795,88.97406403233519,14,0,783,In Progress,2145.207909124745,2.6772438170230015
1027,182,294.7590460349571,495.57248277103594,81.23883404953153,36.98995523827496,93.91630002594341,5,0,77,Delayed,4326.585205492061,2.6214211213369096
1619,25,283.9446015662301,249.5977530658627,103.49941444962201,95.08350560074717,89.32630438436377,13,0,453,Delayed,4217.850782972178,4.062342651914278
1555,156,309.74982979040016,167.49778466531757,52.317608369701176,15.26919256526994,97.14054802673384,7,0,558,Delayed,2947.1649151349193,3.526858731332086
1339,5,201.422932600829,311.28133250967403,129.17307833583928,54.350950294002935,99.88737358284766,10,1,443,Delayed,4754.125989638307,2.4206141605945772
1797,120,273.60856241635116,145.48492421342803,112.0337774821976,76.17206667297694,84.86629983851824,9,0,568,Completed,4378.641749415201,0.8219523355006587
1957,277,242.01324779159017,231.62182813662332,69.22370669928956,20.3990811116579,89.4867792641451,12,1,62,Delayed,1118.175427017149,4.253557259130078
1330,18,306.4883270400387,285.6666792136731,71.53733760910251,86.15551084729013,81.62513359520774,0,0,285,Completed,4599.097076451568,4.9682416207400575
1639,198,211.8512220946571,525.932087257075,76.24929185048221,53.44558695009121,82.81990888827578,11,0,748,Completed,3164.7340214018514,3.846311386035335
1505,57,278.63572337397915,496.2743706466107,107.65301045955619,148.99340190292378,98.58300364491143,0,0,473,Completed,2874.7313175003173,2.447473345696503
1347,93,326.44248236346266,321.3771428753091,104.8316333093023,98.33573030599399,90.87227552981882,1,0,83,In Progress,4829.235525105336,2.271082860388856
1472,19,230.43009523898576,462.28752887619373,77.38637196418894,44.18452744220043,87.90232034452123,11,0,4,In Progress,2139.1957020137124,3.1896193708784146
1230,193,163.3244174734923,384.3248180895025,119.40622919770037,24.374254362654973,93.42965058615107,6,0,654,Completed,2755.519275121197,1.4616778962624934
1189,237,253.21016446835856,270.42092753903404,138.90411659337312,15.700769112015527,91.20322576640224,3,0,889,In Progress,1734.5241967866473,1.2047575030288717
1224,277,219.19449756140517,462.9371717476424,54.35154776535385,22.708257012529625,85.77435445934452,0,0,798,Delayed,4487.660782411141,1.006449832852848
1384,227,284.445076109435,441.749577233189,91.71966378226814,105.20833378405068,84.53229012520399,7,0,913,In Progress,1270.726826512237,4.86044657674826
1376,233,340.2065849497212,409.54722109680097,109.35201185448099,129.6989186392076,91.8047950001821,3,0,588,Delayed,1062.2550553270016,3.469738090958124
1282,40,247.1216635993694,408.97776052162527,108.64352035369994,31.942636059550903,83.7653102242281,6,0,426,In Progress,1607.1200615986165,2.9997581202255685
1957,153,243.23804603110676,441.4909961634884,51.953534698951074,66.29882349738563,82.78344201544373,10,0,10,Completed,3533.413283650452,4.472154960042437
1632,127,280.916960038292,292.27275632126907,71.0566065848605,59.59294804742482,86.36775124934123,7,0,893,Completed,1469.8743570355218,1.9800459568354967
1627,237,170.69950071871352,534.5379075338512,56.18307213121216,100.23253276633018,97.22682126286936,0,0,767,In Progress,4682.613324315715,2.7943177093769873
1972,55,200.70123778500295,181.1539227482304,106.89650725499341,35.57490344131373,80.73638881845658,1,1,50,Delayed,3713.8504953972056,1.1334273449339085
1744,172,333.7958651000797,541.942731619577,114.53898876694672,143.46470346265158,96.66532507245378,12,0,395,Delayed,3731.5429790731037,3.228342844501042
1258,109,283.9885226727532,271.1409215159972,65.97421634234776,111.9978934646919,92.4194767245992,1,0,502,Completed,4890.456918220543,4.542510298449367
1358,184,152.68880879668325,162.51580780431127,83.30111193420726,143.7100630438503,80.80745515113972,10,0,372,Delayed,1229.6976368192736,3.860786120938913
1709,198,190.92509451180396,400.01370133956493,82.9803743376021,48.8316942934713,92.04077832776584,4,0,439,Completed,3611.5293643151285,3.078533680232706
1455,87,286.56745320577977,287.9933345352026,131.98023315897836,92.28018930019779,88.52038809504774,4,0,978,In Progress,4596.467980269235,2.8422748082681877
1410,201,302.8798405125149,507.74986355175963,69.46594045291333,112.51751119544697,96.82255216210686,5,0,402,In Progress,3467.1774259765484,3.208132728162033
1648,275,317.9719145348084,315.39273426438365,104.83141213256584,109.53387118748275,98.14397421326092,1,0,896,In Progress,2840.8286786741737,3.3291889781062434
1317,211,208.43536067640898,434.2812627810549,128.29355125008843,12.988453919970892,85.72986322395234,14,0,653,Completed,1092.1303760857443,3.2564812453287875
1676,118,336.2057192555125,254.12899475241275,132.9578192897048,149.7604828885839,95.6834001811224,7,0,336,In Progress,1684.8471236051396,2.6011380732198712
1224,191,260.5893787155785,204.72618751267004,116.6566094284733,139.92839618762991,86.19605658641879,0,0,577,Delayed,4683.321176272168,3.3163658064127426
1818,42,289.30780447757854,294.02451547441194,79.9527752261883,26.7652913781655,85.91270914677682,8,0,614,Completed,4914.436357053088,2.843990535210667
1233,42,269.3477725559816,403.4039173012167,132.30465748288563,86.09934840132385,83.85276681409655,4,0,504,Delayed,2969.153295553564,2.4000768994358905
1683,276,174.5480109349241,428.47336960567594,124.21660271001265,54.03790374471826,93.56978056564836,9,0,421,In Progress,4594.019345034896,2.8484413287684167
1663,17,342.62293187697594,389.1033326490092,120.44691338292692,133.0451622294001,85.23370958053539,7,0,980,Completed,2913.434550059646,4.191328291609687
1974,283,174.57511597883052,594.0278593120545,56.733539888500715,107.65274828234158,89.2971668404584,7,0,915,Completed,1636.7021205848073,4.5831626310814935
1826,258,200.9763912822367,445.54509324758266,54.326488065154955,41.29240194253502,96.24256174951434,1,0,179,Completed,1341.7945158669477,3.373783791716111
1373,63,312.72557604459604,565.7598137984589,119.53652977015795,14.740560351420712,95.83825683414784,8,0,406,In Progress,4331.29686314902,4.377825177465578
1671,62,273.7193923002203,158.96659744758725,144.47948012339307,50.843852366068376,97.10885218590779,5,1,93,Completed,4751.70373884897,0.5200155507268269
1607,100,317.6298330752714,130.68646490673945,127.37239280630193,15.33921819309733,83.22129026608451,2,0,576,Completed,2638.9963731091,4.732815662746937
1471,19,253.147237674809,255.49735100597684,133.14755664936885,29.78349981977072,91.73785524564684,0,0,5,In Progress,1507.5344897758653,0.5361959258602922
1232,17,225.39864707332697,168.29446918821196,104.49822808497905,99.05932582591959,98.29679689685395,8,0,206,In Progress,4387.461513267237,4.707596458291215
1691,246,334.369099909557,362.93426411413384,80.45861440880739,114.31190953652349,80.84100172604091,2,0,912,Delayed,2372.181840813283,1.3085369401453604
1112,251,157.25046350295898,359.49062676163936,117.77368967668842,75.52236600080631,95.89053545996742,0,0,419,Delayed,2948.951883991648,0.9194841128081519
1829,81,321.2260440706092,387.52358322197506,121.19708754926926,94.040301897178,84.92474428374231,4,0,217,Delayed,4972.805373516503,4.484128236315941
1496,39,196.16355703755633,472.6139404155364,117.5357971694007,31.823905077241324,93.39307190501948,7,0,501,Completed,3712.0682140286335,0.5747998923841252
1441,36,319.7472655507936,585.66485010616,144.67090567193205,54.351323874578995,94.34810088058197,12,0,829,In Progress,3886.8030111140606,4.222602783705058
1563,197,177.83932268337713,539.1293457195732,86.71790332645566,109.80373861888555,98.51170316581135,12,0,698,Delayed,2125.2507305333065,1.4116273611392356
1267,158,266.0437927381081,159.1836197877908,53.96575389557835,61.084756251913305,90.1759884484593,13,0,449,Delayed,2027.986899407345,2.2972227039248816
1509,204,327.62158380229437,269.25684438532863,140.84443527574095,58.83357130229053,96.96462216181087,6,0,180,In Progress,2174.946235172308,0.5373272621257864
1806,196,244.70792937977808,227.91151252402096,66.04991188540814,37.15896918364639,80.90636025199242,4,0,492,Completed,3392.2379086262877,4.871873455886623
1385,216,299.3133347606786,188.4086788898964,119.73183393874325,93.27548264913378,88.41085560514637,13,0,778,In Progress,4749.820063528255,2.4925562730073456
1386,285,310.9343235711117,372.3624383278923,137.32044397726844,123.33540484268772,88.79037857337849,12,0,618,In Progress,3741.290548402713,2.451004641252027
1112,196,297.29884174335587,376.6322010163653,81.01413980146351,75.722304004789,90.76556951687259,1,0,623,In Progress,2149.396104436201,0.6043715129502198
1612,152,335.0659473749197,213.62241394403065,133.04152408549265,26.175495905952488,89.62680949535721,1,0,137,Completed,3567.411744542071,1.3372063530818012
1624,14,239.36684610398572,455.94862515334273,83.20581262714441,127.37144046732293,99.35923041765909,2,0,3,Delayed,1555.761108773242,1.3781559639000949
1951,146,184.62508783303116,466.45714958475264,129.425792823625,19.99559464421467,81.57079141696155,5,0,914,Delayed,2707.782097829923,0.5492831197698406
1080,57,159.56221274049597,110.48999741696666,56.98298629737258,76.04183224816809,85.30033323858252,11,0,729,Completed,4554.622913594587,1.2665007199190839
1698,211,199.29197392750103,297.8788518611583,115.52429986709278,46.55082706201449,99.37257562899089,12,0,821,In Progress,1995.7130495037347,4.729040301150166
1112,268,178.6395007760484,545.0703206008105,117.7138080578796,141.08454188481184,88.90605092418058,3,0,934,In Progress,3232.4494359879523,3.1223956775886355
1001,210,261.5897482868961,360.15930412191915,99.14258300809564,113.25604771279554,91.4231490427477,14,0,465,Delayed,1307.9150838484138,0.5795912501208003
1641,17,186.9890674423464,273.81390071949716,118.70908638627108,89.29725761550884,81.62051088616916,11,0,363,Delayed,1350.2811160301094,1.4685091203173448
1219,286,157.78674145787423,226.83807579756507,142.3183670553841,103.48576169650985,85.68101759924807,14,0,597,In Progress,1275.7149253256905,2.3635020735764902
1565,203,157.19796577373359,221.67725995914114,123.38548249682279,84.58181679374867,80.79303397323032,12,0,573,Completed,1839.5507088124639,1.27216574322978
1854,99,316.3138996729723,149.88401692540316,146.12960289846598,30.66413233071739,82.75009684975576,8,0,425,Delayed,2822.7272639565654,1.2071828434934737
